"gene_id","p_simes","padj_simes"
"ENSG00000160712.13",0.000493911002527478,0.0178649331321312
"ENSG00000185651.15",0.000500535833078753,0.0178649331321312
"ENSG00000221983.8",0.000487259096625899,0.0178649331321312
"ENSG00000167703.15",0.000511608087352765,0.0182056119681561
"ENSG00000008517.19",0.000536445683893264,0.0182501654726671
"ENSG00000055332.19",0.000530955962826951,0.0182501654726671
"ENSG00000077097.16",0.000527368136653604,0.0182501654726671
"ENSG00000086758.16",0.000524433910808759,0.0182501654726671
"ENSG00000100441.10",0.000515199233530767,0.0182501654726671
"ENSG00000105639.20",0.000529979097922992,0.0182501654726671
"ENSG00000109452.13",0.000524768628497981,0.0182501654726671
"ENSG00000119844.16",0.000536284622927643,0.0182501654726671
"ENSG00000140941.14",0.00052206692536514,0.0182501654726671
"ENSG00000143933.20",0.000521656163445996,0.0182501654726671
"ENSG00000154429.11",0.000524269986432953,0.0182501654726671
"ENSG00000165650.12",0.000523682064614126,0.0182501654726671
"ENSG00000166750.10",0.000533936409027837,0.0182501654726671
"ENSG00000166783.22",0.00053210126093615,0.0182501654726671
"ENSG00000178209.17",0.00053794113798955,0.0182501654726671
"ENSG00000186298.12",0.000530061911847292,0.0182501654726671
"ENSG00000204628.12",0.000538885852393157,0.0182501654726671
"ENSG00000113532.13",0.000542445676267567,0.0182669347649312
"ENSG00000197971.16",0.00054205357127328,0.0182669347649312
"ENSG00000119900.9",0.000544043446778947,0.0182691321945122
"ENSG00000095015.6",0.000560903006537241,0.0185736798359179
"ENSG00000100612.14",0.000556303079671136,0.0185736798359179
"ENSG00000154001.14",0.000557575838369867,0.0185736798359179
"ENSG00000163349.22",0.000560713527016602,0.0185736798359179
"ENSG00000166710.22",0.00055884932381204,0.0185736798359179
"ENSG00000083168.11",0.000563832409811029,0.0186189644248124
"ENSG00000068650.19",0.00056750447684328,0.0186884554377037
"ENSG00000080815.19",0.000576830320422794,0.0187879624310386
"ENSG00000108219.15",0.000574643383667013,0.0187879624310386
"ENSG00000167562.14",0.000576750047383334,0.0187879624310386
"ENSG00000173575.22",0.000575873118144078,0.0187879624310386
"ENSG00000113648.17",0.000583764141988498,0.0188592204245119
"ENSG00000119535.18",0.000583689101297686,0.0188592204245119
"ENSG00000171988.20",0.000582954212805716,0.0188592204245119
"ENSG00000071537.14",0.000585595170635356,0.018867243322011
"ENSG00000013288.9",0.000672895152193083,0.0188677741440982
"ENSG00000013306.16",0.000635795769782391,0.0188677741440982
"ENSG00000028137.19",0.000667103977694929,0.0188677741440982
"ENSG00000056586.16",0.000621104182688174,0.0188677741440982
"ENSG00000064393.16",0.000658077602679666,0.0188677741440982
"ENSG00000066084.13",0.00060472973060215,0.0188677741440982
"ENSG00000069667.16",0.000674397463299305,0.0188677741440982
"ENSG00000070756.17",0.000623877614665394,0.0188677741440982
"ENSG00000077420.16",0.000679895968819138,0.0188677741440982
"ENSG00000078369.18",0.000636033074442537,0.0188677741440982
"ENSG00000086730.17",0.000637976006078335,0.0188677741440982
"ENSG00000089159.17",0.000666940319168768,0.0188677741440982
"ENSG00000092203.15",0.000647442235257946,0.0188677741440982
"ENSG00000100325.15",0.000659976154709223,0.0188677741440982
"ENSG00000100354.21",0.000671057449191862,0.0188677741440982
"ENSG00000101160.15",0.000660090688563943,0.0188677741440982
"ENSG00000102265.12",0.000671671456874653,0.0188677741440982
"ENSG00000103196.12",0.000611153507764067,0.0188677741440982
"ENSG00000104687.14",0.000673258142243774,0.0188677741440982
"ENSG00000106799.13",0.000637062988198471,0.0188677741440982
"ENSG00000111335.14",0.000679994146551475,0.0188677741440982
"ENSG00000115419.13",0.000614368830376461,0.0188677741440982
"ENSG00000116350.18",0.00060489829810293,0.0188677741440982
"ENSG00000124201.15",0.00061883924820487,0.0188677741440982
"ENSG00000126461.15",0.000646486285570906,0.0188677741440982
"ENSG00000127946.17",0.000678687894096924,0.0188677741440982
"ENSG00000128585.18",0.00066359044411383,0.0188677741440982
"ENSG00000128872.10",0.000637801186220233,0.0188677741440982
"ENSG00000129515.20",0.000640861009861305,0.0188677741440982
"ENSG00000130775.16",0.000638306049128254,0.0188677741440982
"ENSG00000131759.18",0.00059802998632745,0.0188677741440982
"ENSG00000136021.19",0.000629354434290138,0.0188677741440982
"ENSG00000136238.18",0.000640427858996786,0.0188677741440982
"ENSG00000143761.16",0.000680575696834346,0.0188677741440982
